recency_days,frequency_180d,monetary_180d,return_rate_180d,avg_discount_pct_180d,avg_rating_180d,category_diversity_180d,ticket_count_90d,negative_ticket_rate_90d,avg_resolution_hours_90d,days_since_signup,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,city_tier_Tier 1,city_tier_Tier 2,city_tier_Tier 3,age_group_18-24,age_group_25-34,age_group_35-44,age_group_45+,acquisition_channel_Google Search,acquisition_channel_Influencer,acquisition_channel_Instagram,acquisition_channel_Marketplace,acquisition_channel_Organic,acquisition_channel_Referral,loyalty_tier_Gold,loyalty_tier_None,loyalty_tier_Platinum,loyalty_tier_Silver,preferred_category_Baby Care,preferred_category_Fragrance,preferred_category_Hair Care,preferred_category_Makeup,preferred_category_Skin Care,preferred_category_Wellness,marketing_consent_No,marketing_consent_Yes
-0.8214733615403282,-0.4859529608867354,-0.7421985244954011,-0.2947230819905311,0.044902895243405815,-0.9424183851713498,-0.4021224796294453,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,-1.6656318563413859,-0.5725791365042127,-0.41763300036337236,-0.3527390805170203,0.15865251598748487,0.36615967102717617,0.4888249341926258,0.349149083810155,-0.6820812255191562,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.18992137335376238,1.2121799337791468,2.3633517824763386,1.4034598304252996,-0.5752074905100967,-0.9424183851713498,0.7204423746511388,1.687380132185271,2.550699003813385,1.3292674517217054,-0.3807158528780311,1.9236557778701162,1.594270608858561,0.8518718505766775,2.1819111700566642,-0.7884460069563282,-0.593185509383195,-0.687499742347831,0.5144399753915584,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.05370427786254228,-0.4859529608867354,-0.5055292975804934,-0.2947230819905311,-0.9529758864288972,-2.0416414493469097,-0.4021224796294453,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,0.22002409679314774,-1.026440030026818,-0.970906492899404,-0.3527390805170203,-0.8529768110471049,-0.7884460069563282,0.12815478633401886,-0.687499742347831,0.07361637505603198,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8586234784924792,1.2121799337791468,0.2218318336409467,-0.2947230819905311,-0.3114823839252737,-0.2059389321737247,0.7204423746511388,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,0.8040768256401272,-1.026440030026818,-0.8703113124383074,-0.9550445460638692,-0.8529768110471049,-0.7884460069563282,-0.953855657241802,-0.687499742347831,-1.1229048258546825,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.4747389366535862,-0.4859529608867354,-0.47494949130442143,-0.2947230819905311,-0.02637416059033017,0.15680467900421022,-0.4021224796294453,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,-1.465385206450993,0.1082122037796953,0.5883188042475943,0.8518718505766775,-0.8529768110471049,0.36615967102717617,-0.953855657241802,-0.687499742347831,-0.5561316254232914,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.46235556433620256,0.36311348644620567,0.29864492671937043,-0.2947230819905311,-0.4183979676758777,0.7064162110919903,0.7204423746511388,1.687380132185271,2.550699003813385,1.6440440984695397,0.1365879926721507,0.33514265054099796,0.3368308530948526,1.4541773161235265,0.15865251598748487,1.5207653490106805,1.9315055256270537,1.385797909968141,-1.1229048258546825,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.4911641041023381,-0.4859529608867354,-0.370013195924546,-0.2947230819905311,-0.8816988305951612,0.15680467900421022,-0.4021224796294453,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,0.21446168985174793,0.1082122037796953,0.08534290194211096,0.24956638502982859,0.15865251598748487,0.36615967102717617,1.9315055256270537,-0.687499742347831,0.45146517534362607,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.7471731276360264,2.061246381112088,0.5709545640980676,0.9801890144177503,0.8645890373313688,-1.2172241512152397,2.965572083212307,1.687380132185271,-0.3988476695471417,2.0200273154183415,-0.7589595248932178,-1.2533704767881206,-1.1720968538215975,-0.9550445460638692,-0.8529768110471049,-0.7884460069563282,-0.953855657241802,-0.687499742347831,-0.24125762518362973,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18157979616774697,-0.4859529608867354,-0.707953465089196,-0.2947230819905311,1.3278899002506523,-0.9424183851713498,-0.4021224796294453,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,-0.06365865721824228,-0.11871824298160735,0.23623567263375594,0.24956638502982859,-0.8529768110471049,-0.7884460069563282,0.12815478633401886,-0.687499742347831,0.640389575487423,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.4499721920188189,1.2121799337791468,0.7854455703301043,-0.2947230819905311,0.5224591693294365,-0.2059389321737247,1.843007228931723,1.687380132185271,-0.3988476695471417,1.4953995708386179,-0.43633992229202917,-0.11871824298160735,-0.015252278518985708,-0.3527390805170203,-0.8529768110471049,-0.7884460069563282,0.8494950820512328,-0.687499742347831,-0.24125762518362973,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8957735954446301,0.36311348644620567,0.016960888573522487,-0.2947230819905311,-0.24020532809153794,-0.39280685308356983,0.7204423746511388,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,-0.10815791274944071,0.1082122037796953,-0.1661450492106307,-0.3527390805170203,0.15865251598748487,-0.7884460069563282,0.12815478633401886,0.349149083810155,-0.8710056256629531,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8255151566716965,-0.4859529608867354,-0.5125060528684147,-0.2947230819905311,0.9715046210819729,1.2560277431797702,-0.4021224796294453,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,-0.18603160992903797,-1.026440030026818,-0.970906492899404,-0.9550445460638692,-0.8529768110471049,-0.7884460069563282,-0.593185509383195,-0.687499742347831,1.5220367761584759,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.41282207506666796,-0.4859529608867354,-0.7755985121343371,-0.2947230819905311,1.3991669560843885,1.2560277431797702,-0.4021224796294453,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,1.3102558573075094,-0.11871824298160735,-0.21644263944117903,-0.3527390805170203,0.15865251598748487,-0.7884460069563282,0.4888249341926258,1.385797909968141,0.26254077519982905,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.004170788593007705,2.910312828445029,3.0950365366931103,-0.2947230819905311,-0.3114823839252737,-0.502729159501126,2.965572083212307,3.848827773709473,1.0759256671331217,0.42428459232168214,1.1155716143585162,-0.5725791365042127,-0.5182281808244691,-0.3527390805170203,-0.8529768110471049,-0.7884460069563282,1.5708353777684467,1.385797909968141,-0.24125762518362973,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1072795622634451,-0.4859529608867354,-0.7296501913930413,-0.2947230819905311,0.6151193419132933,0.15680467900421022,-0.4021224796294453,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,0.3868963050351419,0.1082122037796953,-0.36733541013282406,-0.3527390805170203,0.15865251598748487,-0.7884460069563282,0.12815478633401886,0.349149083810155,-0.4931568253753591,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.4911641041023381,-0.4859529608867354,-0.6548515135738062,-0.2947230819905311,-0.8104217747614252,-0.9424183851713498,-0.4021224796294453,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,-0.9313941400766117,0.33514265054099796,0.387128443325401,1.4541773161235265,1.1702818430220745,0.36615967102717617,2.652845821344268,-0.687499742347831,0.7033643755353555,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4446837725408788,-1.3350194082196765,-1.1362181491926804,-0.2947230819905311,-1.7370235005999923,-0.39280685308356983,-1.5246873339100295,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,-0.2805925279328346,-0.7995095832655154,-0.7194185417466624,-0.3527390805170203,-0.8529768110471049,-0.7884460069563282,0.12815478633401886,0.349149083810155,1.144187975870882,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9824572016663157,-0.4859529608867354,-0.7619987525308398,-0.2947230819905311,1.612998123585596,1.2560277431797702,-0.4021224796294453,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,-1.6489446355171864,-0.34564868974291,-0.5182281808244691,-0.3527390805170203,0.15865251598748487,0.36615967102717617,0.12815478633401886,0.349149083810155,-1.1229048258546825,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.0815241802053848,0.36311348644620567,0.855144338298028,2.2551011108260317,0.40128817441208536,-1.4920299172591298,0.7204423746511388,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,-0.43633992229202917,-0.5725791365042127,-0.5685257710550173,-0.3527390805170203,0.15865251598748487,-0.7884460069563282,0.12815478633401886,0.349149083810155,-1.1229048258546825,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.5189840064451805,-1.3350194082196765,-1.1362181491926804,-0.2947230819905311,-1.7370235005999923,-0.39280685308356983,-1.5246873339100295,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,1.4938152863737029,0.1082122037796953,0.4374260335559493,0.24956638502982859,0.15865251598748487,0.36615967102717617,1.9315055256270537,1.385797909968141,1.0812131758229495,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.40043870274928434,0.36311348644620567,0.652710344373427,-0.2947230819905311,-0.3827594397590097,0.15680467900421022,0.7204423746511388,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,0.26452335232434615,0.33514265054099796,0.538021214017046,0.24956638502982859,0.15865251598748487,0.36615967102717617,-0.953855657241802,-0.687499742347831,-0.6191064254712237,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.0072239463010828,-0.4859529608867354,-0.6548711664056032,-0.2947230819905311,0.044902895243405815,1.2560277431797702,-0.4021224796294453,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,-1.4987596480993917,-0.5725791365042127,-0.5685257710550173,-0.3527390805170203,-0.8529768110471049,-0.7884460069563282,-0.953855657241802,-0.687499742347831,-1.1229048258546825,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.044374063253234,1.2121799337791468,0.14942097488504233,-0.2947230819905311,0.02351977849328502,0.15680467900421022,0.7204423746511388,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,-0.3362165973468327,0.1082122037796953,0.4374260335559493,0.24956638502982859,0.15865251598748487,0.36615967102717617,1.5708353777684467,1.385797909968141,-1.1229048258546825,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.6026144549587908,-0.4859529608867354,0.5473809923576123,-0.2947230819905311,-0.7391447189276893,-0.9424183851713498,-0.4021224796294453,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,-0.43633992229202917,0.33514265054099796,-0.11584745898008238,-0.3527390805170203,-0.8529768110471049,-0.7884460069563282,2.292175673485661,0.349149083810155,0.7033643755353555,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.7140648058152437,-0.4859529608867354,-0.8480879822174292,-0.2947230819905311,0.8289505094145009,1.2560277431797702,-0.4021224796294453,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,-0.8590828498384143,-0.11871824298160735,0.1356404921726593,0.24956638502982859,0.15865251598748487,-0.7884460069563282,-0.953855657241802,-0.687499742347831,0.13659117510396435,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.9081569677620137,1.2121799337791468,0.4678459820753097,-0.2947230819905311,1.1639526718330597,0.8932841320018353,1.843007228931723,1.687380132185271,2.550699003813385,1.6440440984695397,0.14771280655495028,-0.34564868974291,-0.21644263944117903,0.24956638502982859,-0.8529768110471049,0.36615967102717617,-0.2325153615245881,0.349149083810155,-0.17828282513569738,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8214733615403282,1.2121799337791468,1.119907288266692,-0.2947230819905311,0.02351977849328502,0.8932841320018353,1.843007228931723,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,1.0043234755305201,0.7890035440636033,0.3368308530948526,0.8518718505766775,1.1702818430220745,0.36615967102717617,1.5708353777684467,0.349149083810155,-1.1229048258546825,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.5932842403494827,-1.3350194082196765,-1.1362181491926804,-0.2947230819905311,-1.7370235005999923,-0.39280685308356983,-1.5246873339100295,-0.4740675093389308,-0.3988476695471417,-0.41949169687737353,-0.21384364463603697,-1.2533704767881206,-1.1720968538215975,-0.9550445460638692,-0.8529768110471049,-0.7884460069563282,0.12815478633401886,-0.687499742347831,0.3884903752956937,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
